Date,DayOfWeek,DayOfWeekNum,WeekOfYear,Month,IsWeekend,IsHoliday,temp_max,temp_min,temp_mean,humidity_max,humidity_min,NUMBER_INT,CO,MP10,O3,MP2.5,SO2
2019-08-11,Sun,6,32,8,1,0,30.1,16.5,23.0125,80.0,29.0,38,0.0,14.0,,6.0,
2019-08-12,Mon,0,33,8,0,0,28.2,17.1,22.40416666666667,68.0,28.0,64,0.0,16.0,,7.0,
2019-08-13,Tue,1,33,8,0,0,30.6,14.4,22.0,77.0,22.0,70,0.0,24.0,,10.0,
2019-08-14,Wed,2,33,8,0,0,26.6,17.0,21.0875,78.0,37.0,53,0.0,19.0,,10.0,
2019-08-15,Thu,3,33,8,0,0,24.1,14.1,18.2125,72.0,35.0,24,,12.0,,6.0,
2019-08-16,Fri,4,33,8,0,0,24.7,12.1,17.579166666666666,75.0,31.0,41,,14.0,,,
2019-08-17,Sat,5,33,8,1,0,24.7,12.1,17.870833333333334,72.0,25.0,34,0.0,15.0,,11.0,
2019-08-18,Sun,6,33,8,1,0,28.2,12.7,20.0875,72.0,24.0,33,1.0,30.0,,40.0,
2019-08-19,Mon,0,34,8,0,0,30.8,14.5,22.204166666666666,73.0,21.0,69,1.0,42.0,,47.0,
2019-08-20,Tue,1,34,8,0,0,28.9,19.3,23.5625,62.0,32.0,49,0.0,32.0,,43.0,
2019-08-21,Wed,2,34,8,0,0,29.1,17.9,22.508333333333336,74.0,33.0,63,0.0,25.0,,37.0,
2019-08-22,Thu,3,34,8,0,0,26.9,17.9,20.666666666666668,77.0,43.0,64,0.0,18.0,,27.0,
2019-08-23,Fri,4,34,8,0,0,25.9,16.2,19.3875,81.0,49.0,52,0.0,18.0,,11.0,
2019-08-24,Sat,5,34,8,1,0,27.5,13.4,19.625,90.0,25.0,40,0.0,14.0,,,
2019-08-25,Sun,6,34,8,1,0,26.3,15.2,19.8375,72.0,33.0,37,0.0,9.0,,,
2019-08-26,Mon,0,35,8,0,0,26.4,15.9,19.879166666666663,77.0,33.0,69,0.0,10.0,,,
2019-08-27,Tue,1,35,8,0,0,28.0,15.4,20.204166666666666,74.0,29.0,38,0.0,10.0,,,
2019-08-28,Wed,2,35,8,0,0,25.6,15.1,19.054166666666667,74.0,33.0,52,0.0,11.0,,6.0,
2019-08-29,Thu,3,35,8,0,0,24.0,14.2,18.125,71.0,32.0,61,0.0,10.0,,5.0,
2019-08-30,Fri,4,35,8,0,0,28.5,14.6,20.179166666666667,73.0,27.0,59,0.0,16.0,,10.0,
2019-08-31,Sat,5,35,8,1,0,30.8,16.5,22.441666666666663,69.0,25.0,71,0.0,14.0,,10.0,
2019-09-01,Sun,6,35,9,1,0,33.0,16.8,24.745833333333334,76.0,21.0,48,0.0,21.0,,29.0,
2019-09-02,Mon,0,36,9,0,0,30.4,19.1,24.6625,64.0,29.0,53,0.0,27.0,,37.0,
2019-09-03,Tue,1,36,9,0,0,33.6,19.8,25.629166666666663,65.0,22.0,56,0.0,22.0,,,
2019-09-04,Wed,2,36,9,0,0,33.7,20.6,26.39583333333333,59.0,18.0,62,0.0,21.0,,,
2019-09-05,Thu,3,36,9,0,0,30.1,17.9,24.025,70.0,31.0,77,0.0,20.0,,,
2019-09-06,Fri,4,36,9,0,0,26.1,18.8,21.329166666666666,75.0,46.0,46,0.0,10.0,,,
2019-09-07,Sat,5,36,9,1,1,29.2,16.7,21.65833333333333,78.0,34.0,45,0.0,12.0,,,
2019-09-08,Sun,6,36,9,1,0,27.5,17.2,21.3375,75.0,38.0,28,0.0,13.0,,,
2019-09-09,Mon,0,37,9,0,0,28.2,15.9,21.508333333333336,72.0,24.0,62,0.0,17.0,,,
2019-09-10,Tue,1,37,9,0,0,33.6,18.0,24.4,63.0,17.0,42,0.0,29.0,,,
2019-09-11,Wed,2,37,9,0,0,34.6,18.1,25.95,73.0,19.0,51,0.0,31.0,,,
2019-09-12,Thu,3,37,9,0,0,35.4,19.2,26.9375,68.0,15.0,45,0.0,35.0,,,
2019-09-13,Fri,4,37,9,0,0,36.4,21.2,28.308333333333334,57.0,14.0,48,0.0,47.0,,58.0,
2019-09-14,Sat,5,37,9,1,0,31.3,19.9,25.175,70.0,20.0,38,0.0,37.0,,57.0,
2019-09-15,Sun,6,37,9,1,0,29.7,18.4,23.4625,75.0,34.0,31,0.0,33.0,,58.0,
2019-09-16,Mon,0,38,9,0,0,29.4,19.0,23.2,64.0,30.0,53,0.0,25.0,,34.0,
2019-09-17,Tue,1,38,9,0,0,33.7,18.7,24.72083333333333,65.0,15.0,60,0.0,,,40.0,
2019-09-18,Wed,2,38,9,0,0,34.5,18.6,26.4,64.0,13.0,42,1.0,,,66.0,
2019-09-19,Thu,3,38,9,0,0,35.0,22.0,27.745833333333334,46.0,16.0,51,1.0,38.0,,64.0,
2019-09-20,Fri,4,38,9,0,0,34.4,21.6,27.3875,53.0,19.0,64,,38.0,,66.0,
2019-09-21,Sat,5,38,9,1,0,34.7,22.3,27.29583333333333,57.0,23.0,35,0.0,39.0,,68.0,
2019-09-22,Sun,6,38,9,1,0,31.2,21.4,25.141666666666666,64.0,36.0,36,0.0,30.0,,46.0,
2019-09-23,Mon,0,39,9,0,0,24.9,17.5,20.9,72.0,45.0,53,,15.0,,6.0,
2019-09-24,Tue,1,39,9,0,0,28.9,14.5,20.104166666666668,70.0,28.0,35,,20.0,,26.0,
2019-09-25,Wed,2,39,9,0,0,21.1,16.0,17.691666666666666,87.0,52.0,48,0.0,,,,
2019-09-26,Thu,3,39,9,0,0,18.0,15.9,16.970833333333335,91.0,68.0,63,1.0,,,,
2019-09-27,Fri,4,39,9,0,0,28.1,14.7,20.116666666666667,92.0,40.0,48,1.0,,,26.0,
2019-09-28,Sat,5,39,9,1,0,27.7,17.3,21.479166666666668,82.0,44.0,29,0.0,,,,
2019-09-29,Sun,6,39,9,1,0,29.8,18.6,22.225,81.0,35.0,25,0.0,,,,
2019-09-30,Mon,0,40,9,0,0,31.0,18.1,22.83333333333333,82.0,28.0,69,0.0,,,,
2019-10-01,Tue,1,40,10,0,0,31.1,18.0,23.7625,78.0,27.0,49,,,,8.0,
2019-10-02,Wed,2,40,10,0,0,31.9,17.3,23.9625,77.0,22.0,51,,17.0,,10.0,
2019-10-03,Thu,3,40,10,0,0,31.4,18.5,23.625,54.0,25.0,49,,,,10.0,
2019-10-04,Fri,4,40,10,0,0,29.7,18.0,22.9375,70.0,27.0,53,,14.0,,9.0,
2019-10-05,Sat,5,40,10,1,0,30.5,17.9,23.05,75.0,26.0,24,,12.0,,8.0,
2019-10-06,Sun,6,40,10,1,0,31.2,18.7,23.866666666666664,69.0,32.0,30,,,,10.0,
2019-10-07,Mon,0,41,10,0,0,31.1,19.3,24.570833333333336,67.0,33.0,37,,,,8.0,
2019-10-08,Tue,1,41,10,0,0,32.5,20.5,25.2,61.0,30.0,50,,18.0,,11.0,
2019-10-09,Wed,2,41,10,0,0,31.6,20.2,24.89583333333333,72.0,34.0,48,,18.0,,11.0,
2019-10-10,Thu,3,41,10,0,0,29.5,20.5,23.541666666666668,72.0,40.0,51,,,,10.0,
2019-10-11,Fri,4,41,10,0,0,29.8,19.0,23.40833333333333,75.0,32.0,43,,,,9.0,
2019-10-12,Sat,5,41,10,1,1,32.9,19.4,24.9875,68.0,24.0,23,,,,12.0,
2019-10-13,Sun,6,41,10,1,0,33.2,20.3,25.53333333333333,62.0,18.0,29,,,,29.0,
2019-10-14,Mon,0,42,10,0,0,32.5,19.8,25.25,59.0,14.0,39,,,,29.0,
2019-10-15,Tue,1,42,10,0,0,33.5,20.1,25.60833333333333,48.0,15.0,47,,,,40.0,
2019-10-16,Wed,2,42,10,0,0,31.8,19.9,25.2375,66.0,24.0,52,0.0,,,64.0,
2019-10-17,Thu,3,42,10,0,0,32.3,19.7,25.59583333333333,66.0,16.0,56,0.0,,,64.0,
2019-10-18,Fri,4,42,10,0,0,34.4,20.2,26.7,51.0,15.0,52,0.0,,,86.0,
2019-10-19,Sat,5,42,10,1,0,36.0,20.8,27.479166666666668,61.0,20.0,35,0.0,,,69.0,
2019-10-20,Sun,6,42,10,1,0,32.0,20.7,25.34166666666667,69.0,32.0,25,,,,27.0,
2019-10-21,Mon,0,43,10,0,0,27.3,20.5,23.854166666666668,72.0,49.0,46,0.0,,,52.0,
2019-10-22,Tue,1,43,10,0,0,31.4,19.0,24.058333333333334,91.0,32.0,39,0.0,,,37.0,
2019-10-23,Wed,2,43,10,0,0,32.0,19.7,24.495833333333334,77.0,33.0,51,,,,10.0,
2019-10-24,Thu,3,43,10,0,0,31.4,20.3,24.03333333333333,74.0,36.0,64,,,,6.0,
2019-10-25,Fri,4,43,10,0,0,34.3,18.8,25.366666666666664,81.0,25.0,58,,,,11.0,
2019-10-26,Sat,5,43,10,1,0,35.3,16.6,24.804166666666664,84.0,25.0,40,,,,10.0,
2019-10-27,Sun,6,43,10,1,0,32.2,17.6,24.34166666666667,80.0,33.0,21,,,,7.0,
2019-10-28,Mon,0,44,10,0,0,33.9,19.9,24.729166666666668,89.0,27.0,42,,,,11.0,
2019-10-29,Tue,1,44,10,0,0,33.1,18.3,22.77083333333333,92.0,30.0,41,0.0,,,10.0,
2019-10-30,Wed,2,44,10,0,0,31.2,17.2,22.379166666666663,92.0,35.0,54,,19.0,,11.0,
2019-10-31,Thu,3,44,10,0,0,31.0,18.8,23.891666666666666,88.0,35.0,73,0.0,22.0,,37.0,
2019-11-01,Fri,4,44,11,0,0,30.9,18.7,23.225,90.0,40.0,49,,16.0,,10.0,
2019-11-02,Sat,5,44,11,1,1,29.1,18.5,22.570833333333336,89.0,43.0,27,,8.0,,,
2019-11-03,Sun,6,44,11,1,0,32.3,19.5,24.541666666666668,78.0,30.0,24,,7.0,,,
2019-11-04,Mon,0,45,11,0,0,35.0,20.9,27.441666666666663,71.0,21.0,45,0.0,17.0,,11.0,
2019-11-05,Tue,1,45,11,0,0,35.4,21.5,27.22083333333333,83.0,28.0,56,1.0,30.0,,32.0,
2019-11-06,Wed,2,45,11,0,0,34.9,21.6,27.179166666666664,81.0,28.0,51,1.0,22.0,,30.0,
2019-11-07,Thu,3,45,11,0,0,31.3,22.3,26.133333333333336,74.0,36.0,43,,22.0,,30.0,
2019-11-08,Fri,4,45,11,0,0,33.1,20.6,25.9375,88.0,31.0,48,,19.0,,12.0,
2019-11-09,Sat,5,45,11,1,0,33.8,19.5,25.791666666666668,89.0,29.0,35,,15.0,,26.0,
2019-11-10,Sun,6,45,11,1,0,34.6,20.1,26.679166666666664,82.0,24.0,29,0.0,20.0,,30.0,
2019-11-11,Mon,0,46,11,0,0,35.1,21.5,27.633333333333336,70.0,21.0,50,0.0,26.0,,38.0,
2019-11-12,Tue,1,46,11,0,0,27.6,20.7,23.52083333333333,72.0,50.0,47,,10.0,,6.0,
2019-11-13,Wed,2,46,11,0,0,30.6,19.9,23.7875,87.0,39.0,47,,10.0,,,
2019-11-14,Thu,3,46,11,0,0,30.8,20.0,22.825,89.0,42.0,45,,15.0,,,
2019-11-15,Fri,4,46,11,0,1,25.4,19.0,20.741666666666667,92.0,65.0,30,0.0,14.0,,,
2019-11-16,Sat,5,46,11,1,0,28.5,18.8,21.96666666666667,92.0,50.0,24,0.0,17.0,,,
2019-11-17,Sun,6,46,11,1,0,27.8,19.4,22.8125,85.0,54.0,25,,9.0,,,
2019-11-18,Mon,0,47,11,0,0,22.8,18.8,20.55,91.0,75.0,49,,14.0,,,
2019-11-19,Tue,1,47,11,0,0,28.7,18.7,21.4,91.0,49.0,30,,16.0,,,
2019-11-20,Wed,2,47,11,0,0,24.0,19.2,21.0375,90.0,59.0,47,,14.0,,,
2019-11-21,Thu,3,47,11,0,0,28.7,19.2,22.58333333333333,80.0,44.0,46,,7.0,,,
2019-11-22,Fri,4,47,11,0,0,28.5,18.8,22.379166666666663,84.0,48.0,39,,11.0,,,
2019-11-23,Sat,5,47,11,1,0,30.2,17.9,21.97083333333333,92.0,44.0,32,0.0,16.0,,,
2019-11-24,Sun,6,47,11,1,0,27.0,18.6,20.991666666666667,92.0,55.0,29,0.0,16.0,,,
2019-11-25,Mon,0,48,11,0,0,26.7,17.1,20.866666666666667,87.0,54.0,47,,9.0,,,
2019-11-26,Tue,1,48,11,0,0,28.9,18.1,22.120833333333334,82.0,45.0,56,,10.0,,,
2019-11-27,Wed,2,48,11,0,0,29.9,17.5,22.70833333333333,80.0,39.0,48,,15.0,,9.0,
2019-11-28,Thu,3,48,11,0,0,31.9,18.7,23.8375,88.0,40.0,40,,16.0,,10.0,
2019-11-29,Fri,4,48,11,0,0,26.7,19.6,22.04583333333333,91.0,62.0,43,,9.0,,,
2019-11-30,Sat,5,48,11,1,0,28.3,19.4,22.758333333333336,91.0,52.0,67,0.0,13.0,,6.0,
2019-12-01,Sun,6,48,12,1,0,29.4,19.7,23.370833333333334,92.0,47.0,39,0.0,11.0,,5.0,
2019-12-02,Mon,0,49,12,0,0,30.1,19.2,22.683333333333334,92.0,49.0,60,,15.0,,8.0,
2019-12-03,Tue,1,49,12,0,0,25.4,19.2,21.441666666666663,91.0,65.0,47,,10.0,,5.0,
2019-12-04,Wed,2,49,12,0,0,27.4,18.6,22.120833333333334,89.0,56.0,49,,6.0,,3.0,
2019-12-05,Thu,3,49,12,0,0,27.3,19.3,21.9875,91.0,65.0,51,,18.0,,10.0,
2019-12-06,Fri,4,49,12,0,0,28.9,19.4,22.52916666666667,92.0,54.0,56,0.0,22.0,,10.0,
2019-12-07,Sat,5,49,12,1,0,26.6,20.3,21.666666666666668,92.0,66.0,32,1.0,18.0,,8.0,
2019-12-08,Sun,6,49,12,1,0,24.1,18.5,20.475,90.0,64.0,26,,5.0,,,
2019-12-09,Mon,0,50,12,0,0,27.7,18.3,21.641666666666666,84.0,55.0,51,,10.0,,5.0,
2019-12-10,Tue,1,50,12,0,0,25.6,19.7,21.383333333333336,91.0,68.0,56,,18.0,,8.0,
2019-12-11,Wed,2,50,12,0,0,28.0,19.4,22.46666666666667,92.0,56.0,49,0.0,26.0,,11.0,
2019-12-12,Thu,3,50,12,0,0,27.2,19.1,21.6375,92.0,61.0,50,0.0,18.0,,10.0,
2019-12-13,Fri,4,50,12,0,0,31.3,18.5,23.7125,92.0,39.0,44,0.0,18.0,,10.0,
2019-12-14,Sat,5,50,12,1,0,30.2,18.9,24.45833333333333,88.0,43.0,43,,11.0,,5.0,
2019-12-15,Sun,6,50,12,1,0,29.0,20.2,24.175,77.0,32.0,28,,7.0,,3.0,
2019-12-16,Mon,0,51,12,0,0,30.0,18.7,23.979166666666668,77.0,26.0,49,,8.0,,3.0,
2019-12-17,Tue,1,51,12,0,0,31.2,20.3,25.195833333333336,78.0,28.0,49,,11.0,,6.0,
2019-12-18,Wed,2,51,12,0,0,32.4,20.8,26.21666666666667,70.0,28.0,52,,14.0,,6.0,
2019-12-19,Thu,3,51,12,0,0,30.5,19.9,23.933333333333334,89.0,43.0,67,,14.0,,9.0,
2019-12-20,Fri,4,51,12,0,0,30.7,19.7,24.53333333333333,88.0,42.0,57,,14.0,,7.0,
2019-12-21,Sat,5,51,12,1,0,29.2,20.0,23.916666666666668,91.0,46.0,34,0.0,16.0,,9.0,
2019-12-22,Sun,6,51,12,1,0,32.9,20.3,26.0375,84.0,34.0,34,0.0,14.0,,7.0,
2019-12-23,Mon,0,52,12,0,0,25.9,19.0,22.291666666666668,91.0,59.0,47,,14.0,,7.0,
2019-12-24,Tue,1,52,12,0,0,24.6,17.6,21.175,91.0,65.0,37,,13.0,,6.0,
2019-12-25,Wed,2,52,12,0,1,30.3,17.4,23.525,91.0,36.0,59,,8.0,,6.0,
2019-12-26,Thu,3,52,12,0,0,30.4,20.8,25.0,79.0,37.0,71,,9.0,,5.0,
2019-12-27,Fri,4,52,12,0,0,29.1,19.9,24.016666666666666,83.0,40.0,48,,9.0,,6.0,
2019-12-28,Sat,5,52,12,1,0,28.6,19.7,23.245833333333334,88.0,44.0,39,,10.0,,6.0,
2019-12-29,Sun,6,52,12,1,0,29.4,18.8,22.33333333333333,90.0,40.0,36,,8.0,,5.0,
2019-12-30,Mon,0,1,12,0,0,29.3,18.1,22.95833333333333,84.0,32.0,41,,8.0,,5.0,
2019-12-31,Tue,1,1,12,0,0,29.9,18.8,24.04583333333333,79.0,37.0,49,,8.0,,5.0,
